date,value
2002-06-03_12_00,286.3590087890625
2002-06-03_06_00,287.8380126953125
2002-06-03_12_00,295.70001220703125
2002-06-03_06_00,293.45098876953125
2002-06-04_12_00,290.74700927734375
2002-06-04_06_00,292.76800537109375
2002-06-04_12_00,299.4530029296875
2002-06-04_06_00,298.2130126953125
2002-06-05_12_00,291.40399169921875
2002-06-05_06_00,288.50299072265625
2002-06-05_12_00,287.2590026855469
2002-06-05_06_00,285.8479919433594
2002-06-06_12_00,281.5159912109375
2002-06-06_06_00,282.42999267578125
2002-06-06_12_00,291.6029968261719
2002-06-06_06_00,288.9519958496094
2002-06-07_12_00,283.5840148925781
2002-06-07_06_00,286.7170104980469
2002-06-07_12_00,295.6080017089844
2002-06-07_06_00,295.05499267578125
2002-06-08_12_00,289.63800048828125
2002-06-08_06_00,289.7070007324219
2002-06-08_12_00,298.0929870605469
2002-06-08_06_00,297.510986328125
2002-06-09_12_00,291.5480041503906
2002-06-09_06_00,291.8139953613281
2002-06-09_12_00,302.44000244140625
2002-06-09_06_00,298.6260070800781
2002-06-10_12_00,295.4679870605469
2002-06-10_06_00,295.27398681640625
2002-06-10_12_00,300.6969909667969
2002-06-10_06_00,297.6080017089844
2002-06-11_12_00,295.2860107421875
2002-06-11_06_00,295.1919860839844
2002-06-11_12_00,296.9939880371094
2002-06-11_06_00,299.3739929199219
2002-06-12_12_00,292.9169921875
2002-06-12_06_00,293.2139892578125
2002-06-12_12_00,294.49700927734375
2002-06-12_06_00,291.8680114746094
2002-06-13_12_00,284.15301513671875
2002-06-13_06_00,286.1789855957031
2002-06-13_12_00,285.55999755859375
2002-06-13_06_00,290.4729919433594
2002-06-14_12_00,286.26300048828125
2002-06-14_06_00,286.62799072265625
2002-06-14_12_00,290.9219970703125
2002-06-14_06_00,288.4549865722656
2002-06-15_12_00,285.1390075683594
2002-06-15_06_00,287.40399169921875
2002-06-15_12_00,295.3139953613281
2002-06-15_06_00,292.7640075683594
2002-06-16_12_00,286.05999755859375
2002-06-16_06_00,286.7659912109375
2002-06-16_12_00,295.0589904785156
2002-06-16_06_00,293.0669860839844
2002-06-17_12_00,288.52301025390625
2002-06-17_06_00,288.07501220703125
2002-06-17_12_00,294.25201416015625
2002-06-17_06_00,294.84100341796875
2002-06-18_12_00,287.1520080566406
2002-06-18_06_00,290.0570068359375
2002-06-18_12_00,299.1700134277344
2002-06-18_06_00,296.4460144042969
2002-06-19_12_00,291.6300048828125
2002-06-19_06_00,291.4700012207031
2002-06-19_12_00,300.9309997558594
2002-06-19_06_00,299.2359924316406
2002-06-20_12_00,294.4729919433594
2002-06-20_06_00,294.89801025390625
2002-06-20_12_00,304.11700439453125
2002-06-20_06_00,301.3630065917969
2002-06-21_12_00,296.5169982910156
2002-06-21_06_00,296.4110107421875
2002-06-21_12_00,303.656005859375
2002-06-21_06_00,301.92999267578125
2002-06-22_12_00,295.4779968261719
2002-06-22_06_00,296.3760070800781
2002-06-22_12_00,304.6929931640625
2002-06-22_06_00,302.2239990234375
2002-06-23_12_00,295.9989929199219
2002-06-23_06_00,295.70098876953125
2002-06-23_12_00,304.7909851074219
2002-06-23_06_00,301.21600341796875
2002-06-24_12_00,294.6099853515625
2002-06-24_06_00,295.68798828125
