date,value
2006-05-21_06_00,270.86688232421875
2006-05-22_12_00,262.7596740722656
2006-05-22_06_00,245.6366729736328
2006-05-22_12_00,265.9560546875
2006-05-22_06_00,282.29083251953125
2006-05-23_12_00,264.93798828125
2006-05-23_06_00,262.29266357421875
2006-05-23_12_00,283.34136962890625
2006-05-23_06_00,304.5879211425781
2006-05-24_12_00,292.3357849121094
2006-05-24_06_00,294.56439208984375
2006-05-24_12_00,362.0782775878906
2006-05-24_06_00,385.15753173828125
2006-05-25_12_00,368.9792785644531
2006-05-25_06_00,368.27752685546875
2006-05-25_12_00,385.84051513671875
2006-05-25_06_00,386.5498046875
2006-05-26_12_00,364.2744140625
2006-05-26_06_00,400.9058532714844
2006-05-26_12_00,401.0257873535156
2006-05-26_06_00,378.9159240722656
2006-05-27_12_00,392.74072265625
2006-05-27_06_00,400.9178771972656
2006-05-27_12_00,393.36151123046875
2006-05-27_06_00,403.733154296875
2006-05-28_12_00,384.1695861816406
2006-05-28_06_00,363.896484375
2006-05-28_12_00,383.17431640625
2006-05-28_06_00,395.7173156738281
2006-05-29_12_00,361.94195556640625
2006-05-29_06_00,365.026123046875
2006-05-29_12_00,395.5361633300781
2006-05-29_06_00,433.95562744140625
2006-05-30_12_00,396.42974853515625
2006-05-30_06_00,402.8932800292969
2006-05-30_12_00,415.6186828613281
2006-05-30_06_00,424.9503173828125
2006-05-31_12_00,393.6479187011719
2006-05-31_06_00,387.55419921875
2006-05-31_12_00,410.2879943847656
2006-05-31_06_00,390.18927001953125
2006-06-01_12_00,372.318603515625
2006-06-01_06_00,370.1581726074219
2006-06-01_12_00,369.1915588378906
2006-06-01_06_00,372.6500549316406
2006-06-02_12_00,344.92523193359375
2006-06-02_06_00,340.4369201660156
2006-06-02_12_00,368.1144104003906
2006-06-02_06_00,370.6026916503906
2006-06-03_12_00,363.69622802734375
2006-06-03_06_00,319.63616943359375
2006-06-03_12_00,331.8453369140625
2006-06-03_06_00,326.0408020019531
2006-06-04_12_00,293.40179443359375
2006-06-04_06_00,300.1578063964844
2006-06-04_12_00,324.1347351074219
2006-06-04_06_00,319.85107421875
2006-06-05_12_00,291.1886901855469
2006-06-05_06_00,286.132568359375
2006-06-05_12_00,314.5898132324219
2006-06-05_06_00,333.0008544921875
2006-06-06_12_00,327.9928894042969
2006-06-06_06_00,303.71527099609375
2006-06-06_12_00,353.5519714355469
2006-06-06_06_00,396.6889953613281
2006-06-07_12_00,387.2459716796875
2006-06-07_06_00,339.5489501953125
2006-06-07_12_00,357.4911193847656
2006-06-07_06_00,365.06097412109375
2006-06-08_12_00,341.6861572265625
2006-06-08_06_00,313.4255676269531
2006-06-08_12_00,338.1437072753906
2006-06-08_06_00,374.67254638671875
2006-06-09_12_00,362.9513854980469
2006-06-09_06_00,318.12042236328125
2006-06-09_12_00,352.1103210449219
2006-06-09_06_00,350.44500732421875
2006-06-10_12_00,364.9469299316406
2006-06-10_06_00,363.6739196777344
2006-06-10_12_00,353.77520751953125
2006-06-10_06_00,362.42431640625
2006-06-11_12_00,359.3203125
2006-06-11_06_00,356.45086669921875
2006-06-11_12_00,353.02911376953125
2006-06-11_06_00,364.81048583984375
2006-06-12_12_00,297.7035217285156
2006-06-12_06_00,280.34710693359375
2006-06-12_12_00,305.5188293457031
2006-06-12_06_00,313.722412109375
2006-06-13_12_00,291.8648681640625
2006-06-13_06_00,291.5486145019531
2006-06-13_12_00,309.35186767578125
2006-06-13_06_00,339.25579833984375
2006-06-14_12_00,329.515869140625
2006-06-14_06_00,318.91937255859375
2006-06-14_12_00,349.50079345703125
2006-06-14_06_00,374.9853515625
2006-06-15_12_00,357.1147155761719
2006-06-15_06_00,358.5048522949219
2006-06-15_12_00,397.7477722167969
2006-06-15_06_00,412.1487731933594
2006-06-16_12_00,386.24700927734375
2006-06-16_06_00,401.1658020019531
2006-06-16_12_00,393.31878662109375
2006-06-16_06_00,397.4205322265625
2006-06-17_12_00,369.16375732421875
2006-06-17_06_00,357.98406982421875
2006-06-17_12_00,374.3943176269531
2006-06-17_06_00,409.79876708984375
2006-06-18_12_00,423.54290771484375
2006-06-18_06_00,404.2720031738281
2006-06-18_12_00,405.8527526855469
2006-06-18_06_00,402.04376220703125
2006-06-19_12_00,352.570556640625
2006-06-19_06_00,348.5263977050781
2006-06-19_12_00,356.6457214355469
2006-06-19_06_00,364.8543701171875
2006-06-20_12_00,340.9164733886719
2006-06-20_06_00,327.063720703125
2006-06-20_12_00,348.3023681640625
2006-06-20_06_00,387.4828796386719
2006-06-21_12_00,404.10797119140625
2006-06-21_06_00,411.2295227050781
2006-06-21_12_00,415.5865478515625
2006-06-21_06_00,421.626953125
2006-06-22_12_00,390.3124084472656
2006-06-22_06_00,364.56903076171875
2006-06-22_12_00,378.6052551269531
2006-06-22_06_00,392.57647705078125
2006-06-23_12_00,379.41192626953125
2006-06-23_06_00,349.0708312988281
2006-06-23_12_00,380.2970886230469
2006-06-23_06_00,347.7645568847656
2006-06-24_12_00,307.9023132324219
2006-06-24_06_00,293.76837158203125
2006-06-24_12_00,318.1953125
2006-06-24_06_00,348.19940185546875
2006-06-25_12_00,376.1085510253906
2006-06-25_06_00,382.2313537597656
2006-06-25_12_00,383.506591796875
2006-06-25_06_00,381.12591552734375
2006-06-26_12_00,374.675048828125
2006-06-26_06_00,373.3850402832031
2006-06-26_12_00,373.05084228515625
2006-06-26_06_00,359.6646423339844
2006-06-27_12_00,359.9842529296875
2006-06-27_06_00,348.483642578125
2006-06-27_12_00,368.6671142578125
2006-06-27_06_00,357.5042724609375
2006-06-28_12_00,391.4977111816406
2006-06-28_06_00,371.35968017578125
2006-06-28_12_00,347.44158935546875
2006-06-28_06_00,350.2169494628906
2006-06-29_12_00,335.0396728515625
2006-06-29_06_00,314.8204040527344
2006-06-29_12_00,327.703125
2006-06-29_06_00,339.6766357421875
2006-06-30_12_00,321.22344970703125
2006-06-30_06_00,306.7478332519531
2006-06-30_12_00,346.1561584472656
2006-06-30_06_00,379.26568603515625
2006-07-01_12_00,360.51922607421875
2006-07-01_06_00,361.2572326660156
2006-07-01_12_00,384.8944091796875
2006-07-01_06_00,398.27008056640625
2006-07-02_12_00,372.5086669921875
2006-07-02_06_00,390.48297119140625
2006-07-02_12_00,408.35113525390625
2006-07-02_06_00,413.8167724609375
2006-07-03_12_00,392.03271484375
2006-07-03_06_00,380.809814453125
2006-07-03_12_00,411.20404052734375
2006-07-03_06_00,423.7992858886719
2006-07-04_12_00,403.16229248046875
2006-07-04_06_00,395.16632080078125
2006-07-04_12_00,391.939208984375
2006-07-04_06_00,353.8832702636719
2006-07-05_12_00,321.595947265625
2006-07-05_06_00,318.2283630371094
2006-07-05_12_00,327.405517578125
2006-07-05_06_00,334.73736572265625
2006-07-06_12_00,326.2415466308594
2006-07-06_06_00,340.9302673339844
2006-07-06_12_00,332.9056396484375
2006-07-06_06_00,328.03924560546875
2006-07-07_12_00,306.67840576171875
2006-07-07_06_00,296.0692138671875
2006-07-07_12_00,332.4039306640625
2006-07-07_06_00,353.4922790527344
2006-07-08_12_00,339.47845458984375
2006-07-08_06_00,319.1207580566406
2006-07-08_12_00,347.4589538574219
2006-07-08_06_00,375.04931640625
2006-07-09_12_00,390.3961486816406
2006-07-09_06_00,398.17999267578125
2006-07-09_12_00,369.765869140625
2006-07-09_06_00,395.6545715332031
2006-07-10_12_00,397.5964050292969
2006-07-10_06_00,377.07220458984375
2006-07-10_12_00,405.5880432128906
2006-07-10_06_00,384.8998718261719
2006-07-11_12_00,380.8360290527344
2006-07-11_06_00,389.325439453125
2006-07-11_12_00,418.13262939453125
2006-07-11_06_00,421.42572021484375
2006-07-12_12_00,416.5389099121094
2006-07-12_06_00,406.75927734375
2006-07-12_12_00,415.6833190917969
2006-07-12_06_00,395.3465881347656
2006-07-13_12_00,370.6304016113281
2006-07-13_06_00,358.9880676269531
2006-07-13_12_00,399.1155090332031
2006-07-13_06_00,412.8932800292969
2006-07-14_12_00,392.3765869140625
2006-07-14_06_00,395.4847106933594
2006-07-14_12_00,417.2826843261719
2006-07-14_06_00,408.6558532714844
2006-07-15_12_00,370.22283935546875
2006-07-15_06_00,357.013916015625
2006-07-15_12_00,390.074951171875
2006-07-15_06_00,397.1462707519531
2006-07-16_12_00,370.46435546875
2006-07-16_06_00,350.3124694824219
2006-07-16_12_00,388.0003967285156
2006-07-16_06_00,402.94183349609375
2006-07-17_12_00,377.15423583984375
2006-07-17_06_00,369.6762390136719
2006-07-17_12_00,399.5320129394531
2006-07-17_06_00,440.79583740234375
2006-07-18_12_00,415.1533508300781
2006-07-18_06_00,393.3509216308594
2006-07-18_12_00,388.3973083496094
2006-07-18_06_00,365.6847229003906
2006-07-19_12_00,348.917724609375
2006-07-19_06_00,353.747802734375
2006-07-19_12_00,386.0614929199219
2006-07-19_06_00,412.06536865234375
2006-07-20_12_00,403.7340393066406
2006-07-20_06_00,397.55828857421875
2006-07-20_12_00,419.8082275390625
2006-07-20_06_00,433.72442626953125
2006-07-21_12_00,408.926513671875
2006-07-21_06_00,424.8810729980469
2006-07-21_12_00,409.037109375
2006-07-21_06_00,394.2443542480469
2006-07-22_12_00,354.2969055175781
2006-07-22_06_00,316.9254455566406
2006-07-22_12_00,349.08197021484375
2006-07-22_06_00,357.36358642578125
2006-07-23_12_00,338.8912353515625
2006-07-23_06_00,368.7040710449219
2006-07-23_12_00,360.0528869628906
2006-07-23_06_00,369.67041015625
2006-07-24_12_00,350.6966247558594
2006-07-24_06_00,343.24755859375
2006-07-24_12_00,395.1697692871094
2006-07-24_06_00,402.7622375488281
2006-07-25_12_00,372.45751953125
2006-07-25_06_00,378.5581970214844
2006-07-25_12_00,393.5865173339844
2006-07-25_06_00,414.5447082519531
2006-07-26_12_00,400.0115661621094
2006-07-26_06_00,398.2522277832031
2006-07-26_12_00,400.4276428222656
2006-07-26_06_00,423.9482116699219
2006-07-27_12_00,395.6743469238281
2006-07-27_06_00,383.92767333984375
2006-07-27_12_00,418.7489318847656
2006-07-27_06_00,426.1943054199219
2006-07-28_12_00,403.23040771484375
2006-07-28_06_00,397.608154296875
2006-07-28_12_00,409.2174377441406
2006-07-28_06_00,424.5845642089844
2006-07-29_12_00,380.4386291503906
2006-07-29_06_00,366.4309997558594
2006-07-29_12_00,400.0556945800781
2006-07-29_06_00,430.6874694824219
2006-07-30_12_00,405.52972412109375
2006-07-30_06_00,388.2484130859375
2006-07-30_12_00,420.28875732421875
2006-07-30_06_00,441.50738525390625
2006-07-31_12_00,410.0282287597656
2006-07-31_06_00,378.9813232421875
2006-07-31_12_00,419.86932373046875
2006-07-31_06_00,449.10205078125
2006-08-01_12_00,407.78424072265625
2006-08-01_06_00,386.9410400390625
2006-08-01_12_00,421.32037353515625
2006-08-01_06_00,455.07745361328125
2006-08-02_12_00,414.1305236816406
2006-08-02_06_00,407.0062255859375
2006-08-02_12_00,411.8624267578125
2006-08-02_06_00,449.4845886230469
2006-08-03_12_00,433.98773193359375
2006-08-03_06_00,417.94000244140625
2006-08-03_12_00,427.7761535644531
2006-08-03_06_00,381.530029296875
2006-08-04_12_00,340.0752258300781
2006-08-04_06_00,336.14202880859375
2006-08-04_12_00,368.11285400390625
2006-08-04_06_00,365.9744873046875
2006-08-05_12_00,328.6963195800781
2006-08-05_06_00,319.3074951171875
2006-08-05_12_00,365.8208923339844
2006-08-05_06_00,397.8909912109375
2006-08-06_12_00,375.2442932128906
2006-08-06_06_00,405.21392822265625
2006-08-06_12_00,401.3612365722656
2006-08-06_06_00,412.5611572265625
2006-08-07_12_00,394.00836181640625
2006-08-07_06_00,379.1238098144531
2006-08-07_12_00,391.9750671386719
2006-08-07_06_00,377.31719970703125
2006-08-08_12_00,361.5150451660156
2006-08-08_06_00,362.44854736328125
2006-08-08_12_00,376.70465087890625
2006-08-08_06_00,363.4525146484375
2006-08-09_12_00,335.6767272949219
2006-08-09_06_00,344.7019958496094
2006-08-09_12_00,383.67279052734375
2006-08-09_06_00,405.1344909667969
2006-08-10_12_00,409.2173156738281
2006-08-10_06_00,393.6973876953125
2006-08-10_12_00,417.24798583984375
2006-08-10_06_00,415.527587890625
2006-08-11_12_00,403.2502136230469
2006-08-11_06_00,406.4136657714844
2006-08-11_12_00,381.6417236328125
2006-08-11_06_00,385.5843200683594
2006-08-12_12_00,329.00726318359375
2006-08-12_06_00,315.27337646484375
2006-08-12_12_00,318.4241638183594
2006-08-12_06_00,327.72833251953125
2006-08-13_12_00,309.33148193359375
2006-08-13_06_00,299.0897521972656
2006-08-13_12_00,322.36212158203125
2006-08-13_06_00,359.56640625
2006-08-14_12_00,345.96527099609375
2006-08-14_06_00,385.7498779296875
2006-08-14_12_00,413.0152282714844
2006-08-14_06_00,389.01129150390625
2006-08-15_12_00,320.7404479980469
2006-08-15_06_00,315.2695617675781
2006-08-15_12_00,336.728271484375
2006-08-15_06_00,354.3531494140625
2006-08-16_12_00,326.5845947265625
2006-08-16_06_00,313.6714172363281
2006-08-16_12_00,339.54193115234375
2006-08-16_06_00,352.7778015136719
2006-08-17_12_00,317.84765625
2006-08-17_06_00,326.61541748046875
2006-08-17_12_00,365.99713134765625
2006-08-17_06_00,407.2590026855469
2006-08-18_12_00,397.9218444824219
2006-08-18_06_00,412.0802917480469
2006-08-18_12_00,421.01776123046875
2006-08-18_06_00,415.5065612792969
2006-08-19_12_00,425.29766845703125
2006-08-19_06_00,413.78363037109375
2006-08-19_12_00,405.8345642089844
2006-08-19_06_00,419.9873962402344
2006-08-20_12_00,383.58319091796875
2006-08-20_06_00,331.64404296875
2006-08-20_12_00,341.3739318847656
2006-08-20_06_00,339.58355712890625
2006-08-21_12_00,307.1733703613281
2006-08-21_06_00,300.9503479003906
2006-08-21_12_00,329.5320739746094
2006-08-21_06_00,358.18353271484375
2006-08-22_12_00,336.42327880859375
2006-08-22_06_00,330.7216796875
2006-08-22_12_00,358.52679443359375
2006-08-22_06_00,401.3869323730469
2006-08-23_12_00,350.4748840332031
2006-08-23_06_00,321.4108581542969
2006-08-23_12_00,364.2127990722656
2006-08-23_06_00,410.35308837890625
2006-08-24_12_00,384.5513610839844
2006-08-24_06_00,380.9212951660156
2006-08-24_12_00,403.580078125
2006-08-24_06_00,424.20751953125
2006-08-25_12_00,348.8596496582031
2006-08-25_06_00,322.029296875
2006-08-25_12_00,357.2702941894531
2006-08-25_06_00,417.7535095214844
2006-08-26_12_00,400.38006591796875
2006-08-26_06_00,385.1119079589844
2006-08-26_12_00,410.5545654296875
2006-08-26_06_00,416.5926818847656
2006-08-27_12_00,397.1013488769531
2006-08-27_06_00,411.4280090332031
2006-08-27_12_00,415.8061218261719
2006-08-27_06_00,410.5828857421875
2006-08-28_12_00,395.4500732421875
2006-08-28_06_00,397.4491882324219
2006-08-28_12_00,405.3563537597656
2006-08-28_06_00,392.93896484375
2006-08-29_12_00,392.916748046875
2006-08-29_06_00,391.2881164550781
2006-08-29_12_00,393.624755859375
2006-08-29_06_00,389.7763977050781
2006-08-30_12_00,380.0067138671875
2006-08-30_06_00,346.6778869628906
2006-08-30_12_00,386.8323974609375
2006-08-30_06_00,387.70343017578125
2006-08-31_12_00,357.8043212890625
2006-08-31_06_00,358.2373352050781
2006-08-31_12_00,369.5863342285156
2006-08-31_06_00,367.5162353515625
2006-09-01_12_00,380.0120849609375
2006-09-01_06_00,371.5516052246094
2006-09-01_12_00,385.0914306640625
2006-09-01_06_00,354.456787109375
2006-09-02_12_00,311.22607421875
2006-09-02_06_00,308.8797302246094
2006-09-02_12_00,329.9420471191406
2006-09-02_06_00,341.4427490234375
2006-09-03_12_00,318.2198486328125
2006-09-03_06_00,316.8216552734375
2006-09-03_12_00,338.19024658203125
2006-09-03_06_00,372.0758361816406
2006-09-04_12_00,360.5783996582031
2006-09-04_06_00,373.141357421875
2006-09-04_12_00,377.9275207519531
2006-09-04_06_00,380.37939453125
2006-09-05_12_00,364.675048828125
2006-09-05_06_00,359.6638488769531
2006-09-05_12_00,359.83551025390625
2006-09-05_06_00,350.5770263671875
2006-09-06_12_00,328.39556884765625
2006-09-06_06_00,330.93341064453125
2006-09-06_12_00,337.48541259765625
2006-09-06_06_00,348.4721984863281
2006-09-07_12_00,326.70806884765625
2006-09-07_06_00,332.0669860839844
2006-09-07_12_00,349.7452697753906
2006-09-07_06_00,373.8201599121094
2006-09-08_12_00,332.5108947753906
2006-09-08_06_00,329.6215515136719
2006-09-08_12_00,347.23675537109375
2006-09-08_06_00,356.0020446777344
2006-09-09_12_00,331.48187255859375
2006-09-09_06_00,332.7679748535156
2006-09-09_12_00,353.6186828613281
2006-09-09_06_00,347.7442321777344
2006-09-10_12_00,356.8822937011719
2006-09-10_06_00,377.95196533203125
2006-09-10_12_00,387.2395935058594
2006-09-10_06_00,375.7749328613281
2006-09-11_12_00,364.11273193359375
2006-09-11_06_00,379.3458251953125
2006-09-11_12_00,385.5118713378906
2006-09-11_06_00,386.1018371582031
2006-09-12_12_00,374.72052001953125
2006-09-12_06_00,373.24835205078125
2006-09-12_12_00,399.66375732421875
2006-09-12_06_00,402.3456115722656
2006-09-13_12_00,395.007080078125
2006-09-13_06_00,398.5863952636719
2006-09-13_12_00,392.6063537597656
2006-09-13_06_00,390.6239929199219
2006-09-14_12_00,385.32135009765625
2006-09-14_06_00,376.97027587890625
2006-09-14_12_00,388.92803955078125
2006-09-14_06_00,369.664306640625
2006-09-15_12_00,376.8954772949219
2006-09-15_06_00,326.1945495605469
2006-09-15_12_00,329.77679443359375
2006-09-15_06_00,354.327392578125
2006-09-16_12_00,333.35638427734375
2006-09-16_06_00,319.5655517578125
2006-09-16_12_00,330.7250671386719
2006-09-16_06_00,345.8463134765625
2006-09-17_12_00,328.3332824707031
2006-09-17_06_00,335.8802490234375
2006-09-17_12_00,379.6982116699219
2006-09-17_06_00,412.1418762207031
2006-09-18_12_00,411.5086364746094
2006-09-18_06_00,372.78131103515625
2006-09-18_12_00,353.1187744140625
2006-09-18_06_00,336.6588439941406
2006-09-19_12_00,285.4056701660156
2006-09-19_06_00,279.9249267578125
2006-09-19_12_00,343.97979736328125
2006-09-19_06_00,349.1993103027344
2006-09-20_12_00,330.1688232421875
2006-09-20_06_00,319.941162109375
2006-09-20_12_00,278.7002868652344
2006-09-20_06_00,285.2773742675781
2006-09-21_12_00,271.3930358886719
2006-09-21_06_00,264.5426330566406
2006-09-21_12_00,317.66046142578125
2006-09-21_06_00,337.2003479003906
2006-09-22_12_00,345.2087097167969
2006-09-22_06_00,361.4573059082031
2006-09-22_12_00,379.36260986328125
2006-09-22_06_00,404.6220397949219
2006-09-23_12_00,372.3854675292969
2006-09-23_06_00,358.7798767089844
2006-09-23_12_00,363.92620849609375
2006-09-23_06_00,393.9598693847656
2006-09-24_12_00,321.4562072753906
2006-09-24_06_00,299.6133728027344
2006-09-24_12_00,368.716796875
2006-09-24_06_00,355.98455810546875
2006-09-25_12_00,282.83209228515625
2006-09-25_06_00,277.8028869628906
2006-09-25_12_00,294.62567138671875
2006-09-25_06_00,319.6687316894531
2006-09-26_12_00,313.6597900390625
2006-09-26_06_00,288.7340393066406
2006-09-26_12_00,299.68316650390625
2006-09-26_06_00,312.9065246582031
2006-09-27_12_00,302.4226989746094
2006-09-27_06_00,325.745849609375
2006-09-27_12_00,356.7016296386719
2006-09-27_06_00,353.6085205078125
2006-09-28_12_00,330.7969970703125
2006-09-28_06_00,293.11370849609375
2006-09-28_12_00,305.744384765625
2006-09-28_06_00,312.9363708496094
2006-09-29_12_00,302.9897766113281
2006-09-29_06_00,262.2762451171875
2006-09-29_12_00,293.759033203125
2006-09-29_06_00,335.3985595703125
2006-09-30_12_00,341.1821594238281
2006-09-30_06_00,303.79937744140625
2006-09-30_12_00,315.6612854003906
2006-09-30_06_00,343.3158264160156
2006-10-01_12_00,307.5332946777344
2006-10-01_06_00,286.2511901855469
2006-10-01_12_00,306.07366943359375
2006-10-01_06_00,334.2614440917969
2006-10-02_12_00,343.91925048828125
2006-10-02_06_00,338.32342529296875
2006-10-02_12_00,366.4975280761719
2006-10-02_06_00,392.586669921875
2006-10-03_12_00,402.81036376953125
2006-10-03_06_00,360.37115478515625
2006-10-03_12_00,360.4646301269531
2006-10-03_06_00,389.7699890136719
2006-10-04_12_00,372.4538269042969
2006-10-04_06_00,386.40606689453125
2006-10-04_12_00,383.3244323730469
2006-10-04_06_00,376.0474548339844
2006-10-05_12_00,370.33416748046875
2006-10-05_06_00,317.1527099609375
2006-10-05_12_00,278.82427978515625
2006-10-05_06_00,274.6248474121094
2006-10-06_12_00,269.6615905761719
2006-10-06_06_00,260.21533203125
2006-10-06_12_00,263.4780578613281
2006-10-06_06_00,271.5951232910156
2006-10-07_12_00,261.7279968261719
2006-10-07_06_00,254.43215942382812
2006-10-07_12_00,268.2146911621094
2006-10-07_06_00,292.893310546875
2006-10-08_12_00,280.858642578125
2006-10-08_06_00,275.14898681640625
2006-10-08_12_00,286.3589172363281
2006-10-08_06_00,304.69659423828125
2006-10-09_12_00,302.65826416015625
2006-10-09_06_00,294.49365234375
2006-10-09_12_00,307.3656921386719
2006-10-09_06_00,310.2008361816406
2006-10-10_12_00,319.2814025878906
2006-10-10_06_00,354.68804931640625
2006-10-10_12_00,341.53125
2006-10-10_06_00,348.6301574707031
2006-10-11_12_00,348.0591125488281
2006-10-11_06_00,361.9372863769531
2006-10-11_12_00,362.7393493652344
2006-10-11_06_00,341.41357421875
2006-10-12_12_00,291.9793395996094
2006-10-12_06_00,233.95657348632812
2006-10-12_12_00,273.5708312988281
2006-10-12_06_00,251.322021484375
2006-10-13_12_00,235.45286560058594
2006-10-13_06_00,220.45263671875
2006-10-13_12_00,238.1556396484375
2006-10-13_06_00,252.2755126953125
2006-10-14_12_00,240.390380859375
2006-10-14_06_00,232.6184539794922
2006-10-14_12_00,235.9370574951172
2006-10-14_06_00,251.80859375
2006-10-15_12_00,238.5988006591797
2006-10-15_06_00,235.0760955810547
2006-10-15_12_00,267.8702697753906
2006-10-15_06_00,337.4034118652344
2006-10-16_12_00,343.8720703125
2006-10-16_06_00,356.3397521972656
2006-10-16_12_00,353.4443664550781
2006-10-16_06_00,349.17919921875
2006-10-17_12_00,354.8591613769531
2006-10-17_06_00,358.5115051269531
2006-10-17_12_00,364.3795166015625
2006-10-17_06_00,369.6910400390625
2006-10-18_12_00,369.0410461425781
2006-10-18_06_00,376.81182861328125
2006-10-18_12_00,380.494873046875
2006-10-18_06_00,385.50567626953125
2006-10-19_12_00,353.48223876953125
2006-10-19_06_00,328.78387451171875
2006-10-19_12_00,318.0295715332031
2006-10-19_06_00,329.5724792480469
2006-10-20_12_00,323.79547119140625
2006-10-20_06_00,273.2728271484375
2006-10-20_12_00,244.2367401123047
2006-10-20_06_00,308.4147033691406
2006-10-21_12_00,326.79864501953125
2006-10-21_06_00,330.0666809082031
2006-10-21_12_00,323.4764709472656
2006-10-21_06_00,339.1450500488281
2006-10-22_12_00,337.610107421875
2006-10-22_06_00,336.9189453125
2006-10-22_12_00,321.1183776855469
2006-10-22_06_00,317.1275939941406
2006-10-23_12_00,286.2340393066406
2006-10-23_06_00,233.02638244628906
2006-10-23_12_00,300.9670104980469
2006-10-23_06_00,304.962890625
2006-10-24_12_00,272.9714050292969
2006-10-24_06_00,226.2207794189453
2006-10-24_12_00,231.04066467285156
2006-10-24_06_00,251.94264221191406
2006-10-25_12_00,237.99461364746094
2006-10-25_06_00,233.5569610595703
2006-10-25_12_00,243.60374450683594
2006-10-25_06_00,319.0559997558594
2006-10-26_12_00,332.3623046875
2006-10-26_06_00,328.2674255371094
2006-10-26_12_00,334.8345947265625
2006-10-26_06_00,338.0580749511719
2006-10-27_12_00,336.41796875
2006-10-27_06_00,334.5484313964844
2006-10-27_12_00,333.100830078125
2006-10-27_06_00,340.42010498046875
2006-10-28_12_00,309.85565185546875
2006-10-28_06_00,260.09283447265625
2006-10-28_12_00,237.70127868652344
2006-10-28_06_00,248.52195739746094
2006-10-29_12_00,248.24130249023438
2006-10-29_06_00,234.1931610107422
2006-10-29_12_00,242.00881958007812
2006-10-29_06_00,262.2902526855469
2006-10-30_12_00,262.5477294921875
2006-10-30_06_00,276.57464599609375
2006-10-30_12_00,290.1390380859375
2006-10-30_06_00,321.1477966308594
2006-10-31_12_00,360.57830810546875
2006-10-31_06_00,346.512451171875
2006-10-31_12_00,260.6463928222656
2006-10-31_06_00,245.95277404785156
2006-11-01_12_00,247.3563995361328
2006-11-01_06_00,231.80592346191406
2006-11-01_12_00,252.2193145751953
2006-11-01_06_00,248.28460693359375
2006-11-02_12_00,216.54054260253906
2006-11-02_06_00,206.7239532470703
2006-11-02_12_00,226.0525665283203
2006-11-02_06_00,229.75628662109375
2006-11-03_12_00,206.7576446533203
2006-11-03_06_00,203.19677734375
2006-11-03_12_00,209.4822998046875
2006-11-03_06_00,224.70230102539062
2006-11-04_12_00,229.6564178466797
2006-11-04_06_00,270.0634765625
2006-11-04_12_00,300.17950439453125
2006-11-04_06_00,320.19158935546875
2006-11-05_12_00,323.08380126953125
2006-11-05_06_00,302.03924560546875
2006-11-05_12_00,334.08087158203125
2006-11-05_06_00,351.244384765625
2006-11-06_12_00,320.247802734375
2006-11-06_06_00,327.63641357421875
2006-11-06_12_00,343.4465637207031
2006-11-06_06_00,347.08331298828125
2006-11-07_12_00,344.6273498535156
2006-11-07_06_00,343.1769714355469
2006-11-07_12_00,347.6423645019531
2006-11-07_06_00,350.2562255859375
2006-11-08_12_00,312.6204833984375
2006-11-08_06_00,282.2354736328125
2006-11-08_12_00,294.07281494140625
2006-11-08_06_00,362.80859375
2006-11-09_12_00,314.7811584472656
2006-11-09_06_00,340.2780456542969
2006-11-09_12_00,336.1580810546875
2006-11-09_06_00,305.3926086425781
2006-11-10_12_00,286.67266845703125
2006-11-10_06_00,286.33673095703125
2006-11-10_12_00,347.1343994140625
2006-11-10_06_00,343.51287841796875
2006-11-11_12_00,330.95220947265625
2006-11-11_06_00,321.4426574707031
2006-11-11_12_00,318.296630859375
2006-11-11_06_00,320.39483642578125
2006-11-12_12_00,306.9083557128906
2006-11-12_06_00,262.8476867675781
2006-11-12_12_00,286.5275573730469
2006-11-12_06_00,243.01690673828125
2006-11-13_12_00,234.4645538330078
2006-11-13_06_00,269.2445373535156
2006-11-13_12_00,315.0357666015625
2006-11-13_06_00,326.92999267578125
2006-11-14_12_00,321.7438659667969
2006-11-14_06_00,320.39129638671875
2006-11-14_12_00,325.4759521484375
2006-11-14_06_00,336.1441955566406
2006-11-15_12_00,328.4255676269531
2006-11-15_06_00,303.9820861816406
2006-11-15_12_00,319.2400207519531
2006-11-15_06_00,321.01593017578125
2006-11-16_12_00,315.6304626464844
2006-11-16_06_00,318.77508544921875
2006-11-16_12_00,326.37322998046875
2006-11-16_06_00,322.0481872558594
2006-11-17_12_00,316.03436279296875
2006-11-17_06_00,299.25750732421875
2006-11-17_12_00,312.94134521484375
2006-11-17_06_00,286.8424072265625
2006-11-18_12_00,300.051513671875
2006-11-18_06_00,286.7510070800781
2006-11-18_12_00,291.7913818359375
2006-11-18_06_00,320.6911315917969
2006-11-19_12_00,301.0640869140625
2006-11-19_06_00,318.4114990234375
2006-11-19_12_00,312.5447082519531
2006-11-19_06_00,264.95428466796875
2006-11-20_12_00,227.06121826171875
2006-11-20_06_00,218.98423767089844
2006-11-20_12_00,222.19775390625
2006-11-20_06_00,244.43936157226562
2006-11-21_12_00,227.86129760742188
2006-11-21_06_00,227.5959930419922
2006-11-21_12_00,234.33616638183594
2006-11-21_06_00,242.37461853027344
2006-11-22_12_00,233.9547576904297
2006-11-22_06_00,238.23544311523438
2006-11-22_12_00,251.45680236816406
2006-11-22_06_00,261.9975280761719
2006-11-23_12_00,257.80010986328125
